location_id,occupied_slot,waiting_to_be_charged,estimated_time_to_charge,station_id
123,"['c8e7d5d2-caa4-449c-9b3f-012002e1fdae', 0, 0, 0, 0]",[],"[np.float64(204.27819341679253), 0, 0, 0, 0]",106e7bd2-e23b-480c-a821-a091a17727c1
23,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",9ca8fb51-026b-4602-ab81-055e1f1ba3a1
90,"['b6bd13cb-b98e-4fb0-b9a3-23e536d75402', '9effd0be-f267-4ece-9b25-7c1bd3b63a2c', 0, '7c1f6cde-e254-484a-b825-63912599af42', 0]",[],"[np.float64(202.9598189924334), np.float64(94.21956715692875), 0, np.float64(3.1528005401191876), 0]",36b3b6f7-12f3-46dd-a39f-2ac7e3dff744
169,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",5eac36f1-53f5-4295-8696-9d6c9ec0ccd1
217,"['5352c2ac-1ffb-4fe2-82c7-869f63996d06', 0, 0, 0, 0]",[],"[np.float64(271.0534526738848), 0, 0, 0, 0]",b901dc2d-97ac-4258-8849-5e1f21870f0f
45,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",6e42c444-5485-497d-ae83-be74c27ceeac
33,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",6ffa3f1e-3477-4dca-bd91-5a55d8c86364
54,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",f2f44512-074a-4970-9800-f48a115d1eec
208,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",a3df8e6a-8afa-4920-bd29-8607896b32ba
84,"['744ab3d0-4c70-4b7e-be13-0b877923cf7a', 0, 0, 0, 0]",[],"[np.float64(0.12630197315991154), 0, 0, 0, 0]",364f2d02-d727-4655-b998-81c12a95c09f
241,"['3261ae7e-3f5f-447a-8507-3c7d69f834b1', 0, 0, 0, 0]",[],"[np.float64(115.57322879793904), 0, 0, 0, 0]",82e96d9e-e154-4418-adff-43b60a65c2df
219,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",8557fc76-68fe-4f21-9424-86cf422dc7cf
258,"['fd19ad4d-793d-4a79-ba00-beb1edb673b7', 0, 0, 0, 0]",[],"[np.float64(255.25743937459316), 0, 0, 0, 0]",002bac91-a62a-48d5-a9f9-03a41ecc0eeb
190,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",428edc33-0095-47d3-b8e8-c02258304583
6,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",933b5425-749f-405c-a0f3-b9821caf88a4
262,"['79e89e9e-9265-4774-8bb4-4f7129dad176', '19cf1349-ffe0-4c95-93a1-cdb68841d687', 'e6b4dbe7-4aea-4491-b76f-9412dfe12646', 0, 0]",[],"[np.float64(48.767793333501686), np.float64(97.01943126701184), np.float64(198.30251830767833), 0, 0]",2069bccf-a8b1-4c25-ad79-217708158710
244,"['0f15ccd2-453f-4e44-bcd0-4bd2a6ecbb0f', 0, 0, 0, 0]",[],"[np.float64(171.1227463968254), 0, 0, 0, 0]",92736936-f6b3-48aa-b778-9d857b5bbdec
261,"['6fd21f55-a65d-45aa-a6c1-a9edff8a2110', '3bcb27c3-718e-4d50-8008-318e611ee332', 0, 0, 0]",[],"[np.float64(172.22655928078188), np.float64(245.69162837763912), 0, 0, 0]",82c2ac14-da48-4cfc-a0f4-42349daf1349
12,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",13846cf2-53d7-41c0-9e8a-adee4b71f53c
48,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",f08dc7cb-e431-430a-bdae-524b234bdb49
11,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",9eace2aa-40dc-4c99-b17c-912297b061a9
224,"['8d675278-984a-417c-b736-16fb7f192732', 0, 0, 0, 0]",[],"[np.float64(45.5031234141851), 0, 0, 0, 0]",51406243-f540-4d34-8cb9-5dd8f7b9f7d5
19,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",aa19e34d-e52f-416b-a7ab-017d938018ff
69,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",d6bad2c2-0e07-4979-bbaf-59b255559371
129,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",fc459244-2e3a-4dee-8fb2-f0f3d18b85f5
129,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",b73248ad-e1b5-48ff-8a23-538e6e4d6759
177,"['91373134-1283-473f-90f3-36648a72c085', '122af840-3873-438d-8ff1-38099a1c36cc', 0, '84bc3347-6502-417c-8d5a-5a9c02e939d8', '3cf7acb0-397a-47aa-a8bb-639e63082007']",[],"[np.float64(97.18493938699467), np.float64(140.13330262601266), 0, np.float64(180.73485684770338), np.float64(191.74781697229608)]",8a79e771-13e3-4fd5-8346-57ce65a6cd4f
197,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",f8567584-d181-4120-8253-53e0a0dcaae2
35,"['254e27e9-ed3b-4225-920c-78a8b2794f3d', '4cc46ce8-fc92-4f3b-9473-135e91991436', 'f2e0b42e-2614-4f36-a7ca-daa4ff7c5dd1', 'ca5b8fa6-d943-4680-8a68-92121e42fb61', 0]",[],"[np.float64(142.36445429292584), np.float64(227.80232781881773), np.float64(252.76409415323994), np.float64(280.4255956642413), 0]",5f646c6d-838e-415f-ae2b-678cb5f8afd7
43,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",cc52eec7-be65-44c5-bd1c-a12426083591
94,"['deb71987-f3f0-44a5-907c-5c86703a6387', '83806c96-f389-4946-880b-0c8201c51051', 0, 0, 0]",[],"[np.float64(120.22653441746527), np.float64(279.752220671053), 0, 0, 0]",0eb71bd2-12b1-4e56-997e-ed8f69476f2c
41,"['b03ea24c-9cc6-4b9f-9844-5e3aa1031827', 0, '2e59b8e6-4680-4558-ac9a-10268ad18c2f', 'b100bb47-912e-40a1-a5d9-d97de1f5a998', 0]",[],"[np.float64(245.4955039326233), 0, np.float64(16.233831279314927), np.float64(86.07189676777995), 0]",5563546c-fbb1-49a7-9cb6-817af014a369
90,"[0, 0, 0, 0, '726146ed-7b53-47de-a92a-545fec6ce95c']",[],"[0, 0, 0, 0, np.float64(19.048963426311104)]",9f95f6bb-d74c-43e9-8ce6-e92e0b2edf81
198,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",f0adb516-973d-4838-8057-5fdff4091202
59,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",1a129bcb-3975-47e1-94aa-e89f6ff9e4bf
203,"[0, 'edc3e875-8647-47b7-89f2-ffba079fc417', '78c52a7c-e966-4e5d-9a52-9356fabb605c', 0, 0]",[],"[0, np.float64(37.49818079794028), np.float64(227.9491092740385), 0, 0]",7f9d5028-ad1a-4cb1-aa3d-398579c448ae
136,"['bb83ed89-8534-400d-a449-ea4f5a66de6b', 'd4b2d8b6-2b2f-49b6-acdc-a2af4a6a7f55', 0, 0, 0]",[],"[np.float64(5.301925911202773), np.float64(51.114750108465614), 0, 0, 0]",eaeab6cf-6a55-4387-86c5-37de12bd9535
128,"[0, '456a365a-5117-47c7-b77f-f1fbb2de3424', 0, 0, 0]",[],"[0, np.float64(69.41033016882551), 0, 0, 0]",8335be19-f8b8-4fa4-b0ab-3d32ea439bec
258,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",5b76d5e4-31f2-4f5b-9e2a-2306b1b7993e
64,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",bb291623-a665-451a-a039-52e15d67971e
49,"['f0b98b08-7932-428a-aa82-b67efdb9ac3a', '5d959b0d-8e25-47a9-b53e-6b3b86d8f6cd', '09399027-cb70-429d-9d43-c9fb510c4e7d', 0, 0]",[],"[np.float64(3.315227251091244), np.float64(142.81631855708483), np.float64(180.63173017711492), 0, 0]",9c5eca86-d07a-44dc-ba7e-dd04df768fad
251,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",cee6f3fe-7f26-4c9d-bf9c-f5319dfcb72f
24,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",9fb57b0c-2d03-4a32-aa29-7fe5192f54d0
137,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",3cf269a9-ac5a-407d-8d05-00abfe441462
249,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",365761e1-152f-42b3-a632-1c5032892eae
145,"[0, '18de5338-47ef-4cb3-bb83-48d6a0100182', '988c224c-27e9-41e8-a31e-ae4f8c5693e7', 0, 0]",[],"[0, np.float64(174.09285236097605), np.float64(208.9882289548009), 0, 0]",1b08bdd1-97ec-434b-b1c9-6520470a89a0
8,"['d12b2c75-2e1b-4393-8b41-de525da5fcd5', '311593ee-dcf6-47cd-8d9a-b1202eb7bd51', 0, 'a3bdcaf0-b9ef-4e57-a883-6e8f4b25c192', '7349c1b4-aebd-47e3-9c09-093e898f7705']",[],"[np.float64(234.9765879163512), np.float64(244.31428071212662), 0, np.float64(20.731219524178584), np.float64(144.58210684825164)]",ce87d896-07c5-4b4b-b71c-47263b0e31b3
52,"['1f7b5c2a-0ba3-44cc-bf24-85358c877edf', 0, 0, 0, 0]",[],"[np.float64(18.093561768154927), 0, 0, 0, 0]",d07a5e0f-15cf-4657-b690-23e4c2cf4726
99,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",2e54c379-c6cb-4f08-9b8e-5af0c572111c
166,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",6acb289f-8469-4ce7-89eb-e75e893b68a3
196,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",50877a88-b0cf-416c-857e-4f0c655225a4
54,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",505ec807-2d1b-41b3-899d-5e59f0fce7c9
114,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",6b3e3e63-bf1d-4234-b3d5-13b2d397a558
201,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",7ff8c3c1-c6b9-45fd-9ff4-11cbf87d5120
58,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",afbffb9d-ddb0-4b2f-97cb-ae6f89e27bed
236,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",f3c8f3c7-24f1-462f-96fb-5395f2bb5a83
86,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",e2b5f71c-3aab-48b9-b6e0-84994e08f780
