location_id,occupied_slot,waiting_to_be_charged,estimated_time_to_charge,station_id
242,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",c863ba30-02e8-4967-9560-0d5ea7d0c715
255,"['be936f9e-d191-4367-ac0d-cdb8d51bb83e', 'aa29d1fa-b124-4a20-93e7-d4b9f8791bf6', 0, 0, 0]",[],"[np.float64(164.84845969954412), np.float64(219.81291052438087), 0, 0, 0]",f8904faf-599a-4a6f-8d43-bcfb235636d3
224,"['fe924c4f-4af4-4c6b-acc5-a6c3c12a7cc7', 'c6cbb2a0-3796-401c-abb7-e63a3e8969c7', 0, 0, 0]",[],"[np.float64(152.2649401201467), np.float64(238.8291162431465), 0, 0, 0]",48531472-3fda-4dd5-95b8-db23a94e9952
175,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",b04d6a3a-a570-41f2-9d0f-b7fb99621b87
144,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",7331b0bd-e2c8-4501-8051-a941a2b931c1
198,"['17cc9b28-1d39-419f-a59c-cb8dfe97b05f', '04a575cd-65e9-4914-8a34-25484e2dbfa8', '14c25ea4-eff9-4031-9d6a-0061f9d7e3c4', 0, 0]",[],"[np.float64(192.6704110680346), np.float64(242.47087555097232), np.float64(243.64703241542048), 0, 0]",4279cd60-2950-4265-a3b5-88d74e5bcf7e
260,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",0ef1d1f3-e8a9-4369-8180-3b5188134b03
13,"['b5e02279-04c7-4e0f-9334-2ede5f579314', '0c8cb742-936d-4803-ba73-6eb970172e68', 0, 0, 0]",[],"[np.float64(218.22833675256402), np.float64(225.95464240621027), 0, 0, 0]",db204c32-afe5-4d85-9bcc-6014b269144c
56,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",784ce138-fb57-4a83-9bc3-8531d3e6f505
197,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",2509a302-2294-40f0-bf6d-8e5f8fc1bab6
210,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",3a21c4b5-44dd-4d05-a753-a7a29321602b
96,"['011862cc-8304-4bbc-9f47-efa3f3b8210e', 0, 'a066bb96-bf80-4439-9a1b-89774952e2be', 0, 'da92faa2-d7de-4f76-a9df-da8edb5f401d']",[],"[np.float64(199.79010925737555), 0, np.float64(161.39960573680983), 0, np.float64(34.6410792625602)]",a0075d3d-6677-4dfc-bdec-f7db4a9fc3ec
101,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",348601ab-ede2-4710-8c9b-312faa3b7937
180,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",35f2251f-a1dd-4b73-a4ab-f33afa4614a6
156,"['0187aecc-614f-4d9f-896a-2d8e41fb1678', 0, 'c2eb2131-2aa9-4450-84af-d17719737ef1', 0, 0]",[],"[np.float64(216.75955302452226), 0, np.float64(17.816318419234847), 0, 0]",65dd8332-4f8f-4d12-80b8-b788077ba1a8
154,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",a732d5bf-405c-4c60-8604-faa2117967d1
217,"['d12c1571-7e38-481e-84ce-2ec5451100e2', 'dce6adf7-c0ad-4d28-a986-6bf246c3d6b5', 0, 0, 0]",[],"[np.float64(224.9497318311718), np.float64(224.97825999724765), 0, 0, 0]",73a72b1c-88df-4fed-b1d2-28931d311a31
111,"[0, '1b570a69-d728-4c10-8964-51f4fde954ba', 0, 0, 0]",[],"[0, np.float64(231.2235256387858), 0, 0, 0]",b4a1531e-c0a3-4b40-931a-fd38bce56f3b
216,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",84101607-38d4-4d8f-94df-aad22d1a3c85
99,"['dd338c32-6489-4b71-a954-a793e1bfb5e5', 0, 0, 0, 0]",[],"[np.float64(48.69387924804309), 0, 0, 0, 0]",15b10185-d775-4199-b005-baa92c0fb4d8
162,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",e67933ed-56aa-4796-9e8c-4341f629b809
263,"['08d940fe-9dd6-40e7-8e79-5bd44e6c770c', '45364eb3-8dfe-48ae-a95b-8dae95502b88', 0, 0, 0]",[],"[np.float64(189.43573490781944), np.float64(158.59724559716219), 0, 0, 0]",b32ffbec-d9a5-43d2-949c-e17e89b050bd
81,"['a1237897-991f-42c2-ab77-d3bf0e213cb6', 0, 0, 0, 0]",[],"[np.float64(249.59998197386113), 0, 0, 0, 0]",2d000ca8-4edd-4c6f-87aa-552eacd3f2e8
234,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",19878690-56d8-469f-b0af-a202aaf900ea
32,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",fe5efa8b-9025-4fa8-8838-be4e5fa43d93
178,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",9b87aad1-21a8-4478-8668-bb06e2307b8e
138,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",a0849de6-1439-483b-99c1-6a0bc66a3b2f
15,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",7f572e3e-ad9f-40cb-be20-754d52d64421
182,"['4fae4e7d-ec5c-4bcb-8710-45ba6ee210dc', '3d02b277-45b4-4934-9bcf-1c09184933f6', 'c74371d5-1b74-459a-86b3-f354f417eb80', 'f794fc4c-ad71-4252-a120-d945daa9d2ea', 0]",[],"[np.float64(223.4652022921983), np.float64(62.25043117832092), np.float64(90.48522187867462), np.float64(249.36184001149647), 0]",5154ba20-d624-4cf7-a1b2-d0c00e6c5fc6
208,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",7d06fc8c-2ca1-4cfe-baf1-d4d58776d71d
36,"['1ce420fc-f20b-4c8e-9a18-a68352efef18', 'd5f1b977-fff4-42a5-a206-d5bfbcb14969', 0, 'bfeebfae-a05c-40f7-bb48-af78c0ca390e', 'fa8db9d4-dca5-42dd-a325-28936d508c4f']",[],"[np.float64(139.24366438249268), np.float64(178.31540734044682), 0, np.float64(6.956716753390708), np.float64(153.80483999405124)]",f14b37dc-1c69-4354-be5c-1c26f5aade49
10,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",1bb4fb0f-3794-43c3-9aca-db59e53492bd
75,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",77e8bcaf-d2a9-48a1-8c8f-d831b13b73c1
29,"[0, 'faad3178-5d0b-42c0-97a8-f2399adb1454', 0, 0, 0]",[],"[0, np.float64(107.59493210828066), 0, 0, 0]",e03f1655-deaa-4d3e-80f1-3607f9898d3c
28,"['ca74ea64-8c0c-4f5b-9a12-b26643114c0d', '513ec6af-5d0c-4363-bf05-157f2250b8d7', 0, '1d27cbc9-8dd8-4163-a9bb-07ca620ef9a4', '9daa2424-c0fb-457e-9ab1-ee6a5f7a5eb8']",[],"[np.float64(265.77357168456103), np.float64(38.08199373833804), 0, np.float64(50.18286301053314), np.float64(162.16338536230472)]",4b8c8165-b19e-4f79-999a-ac2b6be38934
92,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",63f67919-e19d-434b-b63e-09c61d2375a6
191,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",2d815751-4166-4773-8414-3d8577dee0d2
67,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",a9c88ba7-6b98-4216-957b-54d77f23e054
55,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",5937af67-103e-4be1-a1f8-51e4c06f2f1a
70,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",e588559f-cc8e-4599-b8e7-6d59b76b37bd
97,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",15444bcc-2d7a-4bc7-b29e-db6ed85dc4ad
139,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",f26efabd-39d8-4964-8350-7c9c473053cc
123,"['741b4004-25d9-4a64-8c4d-11cc0dc8866e', 0, 0, 0, 0]",[],"[np.float64(81.85113145553754), 0, 0, 0, 0]",033dd594-5180-4db8-9fe3-3936b1e1e349
28,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",2879b328-ab73-4f31-881b-16dd1515215d
225,"['35576413-10c5-4f6a-b602-a075b7e41e71', '33957477-40c2-4beb-ba6f-f9d72518037f', 'bfa96249-9ae3-4616-81a5-8edb5f52da1a', 'ca9c6727-9c7e-45e9-b7af-7c57a9d2bc19', 'ae31913f-a16d-4c6b-9521-a7b8be578e30']",[],"[np.float64(197.81204823631583), np.float64(2.0550183382314344), np.float64(27.536273437753323), np.float64(30.33743514066157), np.float64(29.437579370941933)]",4a505329-a0a3-4b5d-bbee-3aaa42fd9d3b
84,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",a5b66b75-8037-4b87-9123-96fff56a9568
59,"[0, 'd901d4f6-f18d-45cd-af94-c40cc269a072', 0, 0, 0]",[],"[0, np.float64(223.84041087419325), 0, 0, 0]",4f5b0500-ebfb-4a18-8992-3dbc1a9e5bc4
200,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",58f3e12b-71b7-4b63-89cb-42fc69f16c39
80,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",22b18b84-351f-4575-9e6d-a4b86f5054f3
212,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",9c90e263-4fd0-4bf9-a341-bd484817ee34
19,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",2d78d7a0-7071-4313-9392-b04ab9e0b94a
9,"['c64aec4e-50a3-40e0-b4bb-c928a0bd2da8', 0, 0, 0, 0]",[],"[np.float64(256.6256562169178), 0, 0, 0, 0]",044abae9-1f2e-4282-8dfd-35cc2176a454
58,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",73baedad-a4c3-47f4-88a1-066faf77f514
244,"['9f01a06d-7220-4d76-9c37-5bc639eb5065', '770f99c3-ab6d-4c16-ace4-be72dcbd0d49', 0, 0, 0]",[],"[np.float64(206.18820616736616), np.float64(278.65818058143236), 0, 0, 0]",64d365c4-51b2-4e73-80a0-b0d7ded5c175
94,"[0, '8119ca17-8fab-4338-b917-bfc2b8a3afd0', 0, 0, 0]",[],"[0, np.float64(230.92754577008904), 0, 0, 0]",23dc0a33-4fe7-4d82-a7d7-18198dd6d8af
184,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",c1b8fdb7-7a85-4827-8213-effd9e8ca1ef
42,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",e7484b8e-b52b-4933-b298-7acc7e2a5201
164,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",5e578cc4-5860-4703-9ae1-11f372752d72
179,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",8ee14631-6b22-40e0-815f-e11094020e7a
44,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",c3a1e2dc-5d2b-41e2-95f3-0be495bf526e
219,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",17e2a521-810a-453b-a686-b6141e1a70d2
113,"['97382282-b185-4e1c-aaa5-8fed8aff8401', '2dc19da5-a999-4c5f-a27f-257973d87750', 'e8f9bd75-3849-46d1-ad36-63f99576004d', 0, 0]",[],"[np.float64(19.77725098173903), np.float64(48.81244514512781), np.float64(72.2904696423634), 0, 0]",3e437bd9-b699-4bbc-b62e-6676f4be2e51
254,"['f671f543-c617-42f1-a4d5-97212242482d', 'f1c3023b-a530-42f5-b95d-e768ae50e2c4', 'ddf4d855-8e1a-4fe0-bddf-11aec4fd39bf', 0, 0]",[],"[np.float64(16.596352373029163), np.float64(26.075312167702236), np.float64(85.22764495973473), 0, 0]",ed6adddf-550f-4818-966f-60d0c06268f0
194,"['90f5ccd2-5efb-477c-b8ff-930361344220', '73c3c078-e260-4db3-8aa3-25f2e65a61ec', 'c9eb6c99-6450-4591-bf9d-69c9a3e8fb03', 'a95f3177-8cf8-4d31-aa83-652b70bbaa0e', '381f84a1-eeec-4c13-b0eb-a3abf1cff3f4']",[],"[np.float64(83.57527061565756), np.float64(146.0235272496509), np.float64(125.6081353029987), np.float64(206.6520282215374), np.float64(208.61898411471833)]",f28e5d5c-14fc-49af-96aa-f62319818a37
233,"['364c1661-4515-4bf2-ba60-79d69925016b', 'a7c5d932-cbfc-4f0a-b571-26530dee3b91', 0, '13157c2d-fd02-4210-81d5-2121f7d30949', '5003e15d-02e9-4caa-9b12-50394a496782']",[],"[np.float64(193.83681133441502), np.float64(221.89033031702752), 0, np.float64(110.79613196298325), np.float64(122.46813828367448)]",bbd29d8d-405e-4d9a-8f2e-f396c1433cfb
221,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",69ea8d78-0d11-49fb-8d56-edcf88180192
145,"['abfc9888-cb32-415b-ab45-67972b911a4e', '536ad415-aec1-4dbf-a329-09a5b9102ec0', 0, 0, 0]",[],"[np.float64(79.1717061623039), np.float64(275.1669221336229), 0, 0, 0]",b13be65f-4fae-4745-b3ad-da9a5e52b43b
69,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",5006d518-149a-4228-8eef-39ef78b919ec
205,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",42f785d1-e2c2-4cd0-ae0d-4f73e27c126c
209,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",ef96129b-496a-4d1a-98ac-15313b225312
92,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",284a845f-7844-48bc-8346-31fca06a2bdd
219,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",a9770147-507c-474c-88fc-caeafd2cd81c
134,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",abfb5bde-156d-4d79-8bcc-f8fdb29849b7
226,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",2feab20c-82b9-4dc8-89b5-bc5583ac7d46
181,"['ea4a981f-f237-450f-8c9f-bd2f008e027c', '715a0270-a3e3-43e3-859f-e7cc528dea47', 0, 0, 0]",[],"[np.float64(147.35610983989378), np.float64(205.9607128400612), 0, 0, 0]",d412b9b5-9ff7-48af-8c6f-7187e6b1d790
201,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",ecb059b3-b02e-4ff7-8d4b-4904ac3e005e
113,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",2ec60cfa-fffa-423c-9c4b-a85270542e6c
262,"['ed3cceaf-9c17-4b2f-a5f8-180ebe69915f', 'fddc86e3-633a-4a22-85ae-4c273e93b5ab', '450016f7-0fb2-4079-9573-bc185a9b626c', '6efb75cb-36ec-4bde-975f-22213aefb46c', 0]",[],"[np.float64(220.02200765714412), np.float64(281.75648317002066), np.float64(40.52910943045765), np.float64(97.43116535382586), 0]",9cbce9fc-c48c-4ff3-9020-c0189cebd16d
112,"[0, '95fd31bd-35ee-4f52-984d-74d78a7e4d68', '8082be6b-af53-42d4-869a-a13b05eee1f8', '20441677-3acd-4cc4-a0e6-43993d54f5fa', 0]",[],"[0, np.float64(59.26267444495559), np.float64(176.2728680468286), np.float64(266.1367878560965), 0]",e18f6564-04a1-4f7f-ab1d-6765d058a0d1
262,"[0, '305ab2bd-56e6-4a56-aad7-0d442fdc275d', '7de48196-b32b-4baa-9145-07dd1ce98c62', '3bb31763-3438-481f-8695-427eedbb6980', 0]",[],"[0, np.float64(113.32310645525223), np.float64(151.66730637286153), np.float64(190.32002899755787), 0]",9fbf82ab-4266-4755-8650-7a89b184d769
101,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",5667a157-9ef4-402f-8f63-a45fd89919c4
129,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",0a06341c-796d-42e0-8b1e-70acbab5def8
230,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",3aa42992-a2cd-4775-a3cc-2410617f3f57
92,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",7b66bae0-cdab-4503-961e-d3483d9c880e
183,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",7141ce53-f668-45cb-a811-2bf28156cc59
223,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",9bb14187-6054-4792-9a4c-0bfa0cc899e2
172,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",c60e036f-5af3-495c-912d-0f39f48198d0
27,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",99e02014-ea4e-41cd-8d19-d20ac719de93
250,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",c0d0a34f-c3a0-4feb-9cc6-9ad1d8922f23
17,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",84f267f9-24fb-46cb-a73d-a101d2f26916
30,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",ecd69c0c-6913-43bd-b86c-2647cab19fbe
214,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",013f4a37-9b95-4228-b070-91e9d9f413ed
185,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",26224396-de48-4516-afa8-1b8bd1efbb0e
244,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",4a645968-ed67-44c5-8098-cca9565dd6fb
203,"['c3f0ed4f-854f-49ab-baf9-d92311bff08c', 0, 0, 0, 0]",[],"[np.float64(57.955925711726195), 0, 0, 0, 0]",edd2499c-f386-42ce-b3f9-e57ce964d1c7
45,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",cb666692-63ad-42e9-aad8-fa5946a26545
141,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",31396256-7894-40ac-93ec-313b9b767d1d
125,"[0, 0, '35c81e7c-4c08-4b1f-9d7b-f92680faeec4', 'ce30cb89-736f-49f3-abd7-e2aaaedf983f', '1c0b936b-8acf-49b6-81eb-ad143f4b88e2']",[],"[0, 0, np.float64(32.147215023871865), np.float64(122.37739754356653), np.float64(123.05843520522501)]",af1e1891-1e7e-4b48-8402-b6d7964db8e3
260,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",fd668cd6-eb40-4bcb-acaf-346f554c6d9f
244,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",be83096a-d936-4268-8457-38a374da7653
43,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",4c712da2-8b6d-41e3-ad78-1e962d9d5fa7
131,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",7fb7157c-bf99-483e-a155-c4d99abf7aec
259,"['ad644bac-1922-4d15-b6f4-575a9efd547c', 'ee294f66-2b29-4a18-ae4b-3d111b6e5276', '0050dcac-2126-45bb-9bff-7faf6804f663', '86b57820-0a19-40db-8ad4-7a8a6b96268c', 'a71d5d6c-c170-4fc2-8b94-0a189f7e095a']",[],"[np.float64(164.0361041312523), np.float64(200.75053890945424), np.float64(207.66031194946817), np.float64(235.134155526399), np.float64(253.7855727761849)]",6c8cda80-eebc-486a-bec7-66349ca6638a
30,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",157204b7-4e22-4aa9-9040-387fd2bb67f3
178,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",ab19821d-a0b8-448b-ab6a-7cea19a12439
148,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",9d568c1a-9077-4501-9da1-22e8ee794bf6
9,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",25424c3f-66e9-4aca-9f61-910cbcdb2cea
56,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",1bf2d03a-04ff-4a21-a257-3417c50dc2b3
251,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",6f4e5c4d-9fd8-4a07-8de1-008aaed215f5
115,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",2dae80f3-a29c-4ad9-b8dc-0fb880c327b8
113,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",4f243f5f-6112-45be-b621-16c9022e80d7
189,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",8cdc8a40-318a-4881-9378-1f1948a06628
57,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",4f1bfd6f-d066-43cf-91c3-47e610128d05
208,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",7ed36136-c822-406b-af17-eb3a39eee0f2
120,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",7aff8687-89f9-4008-af42-4dd4b7fa2ae9
86,"[0, '2c654d58-f1fd-446b-9997-a06757c696eb', 0, 0, 0]",[],"[0, np.float64(147.1215900124854), 0, 0, 0]",6f0127f9-376d-40ac-b41a-6a87831f7403
237,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",f6855ff0-3cbe-4d70-8620-eeed5af7d2ab
198,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",5414d1be-67f0-4d34-b495-979658795166
204,"['5c83522c-f7fd-4df0-bb96-590d459df8d2', 0, 0, 0, 0]",[],"[np.float64(59.3500071177059), 0, 0, 0, 0]",cd626dfc-ac4d-4839-9808-6794caaba9a7
171,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",86c4393a-48c6-42e4-adb1-50524545b966
36,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",db94d600-9f1a-4c58-a322-aed312c69e78
18,"['2fd32ce6-8613-4dd5-ae0e-56bcfdd5a2c3', '71a3a6e2-4546-41c3-a7a4-ea70532f3f7a', '3e8de1a7-f4a1-4435-aa17-0425b7977c30', 'fd57fd13-5c07-483e-a135-3111cf447695', 0]",[],"[np.float64(35.20815272717823), np.float64(66.35571017676051), np.float64(63.18796917976073), np.float64(271.1086568901611), 0]",7b15a048-25b2-4524-ba7d-60d962eb0491
66,"['126870ea-f4df-4c2b-9d72-129042e54f0c', 'fcb7186f-653a-4b21-813c-c8ffc9b02398', '7f56065d-aa91-4de1-9258-d3eec173828f', 'cbefd19b-d9d9-43b9-99fe-e5bfa24d8d64', '69dc7b53-84e4-4d6a-8e7c-7337f7aeb7bf']",[],"[np.float64(58.817848969451745), np.float64(264.4202764894131), np.float64(13.090471358154048), np.float64(112.07685219923235), np.float64(182.40955796462842)]",ba556aa6-9f1f-4173-9238-c64c1a0110d3
176,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",b093cd72-8731-4798-a615-9963396858eb
140,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",f7a51f2d-d461-4bf7-a1c1-143e63c98caf
91,"['f855d3ef-6e11-40ed-a6a1-51591a956c65', '877d716f-4b06-4eaa-a0e8-e3979525ec30', 0, 0, 0]",[],"[np.float64(46.77881336393182), np.float64(108.51693319048803), 0, 0, 0]",30d7d909-bdd1-41f2-88ff-25632e17cc10
48,"['0ee03114-6a3c-4671-b83d-a390a8a959c9', '285ac9b7-c78c-48f0-8be6-4c0d2a287c1c', 'b3764064-1b08-4869-8afb-0d2cd62467b3', '86795bbf-f11d-4343-b842-db8fe35bf168', 'dcb4a399-679a-4a21-ad98-58f034ff52f6']",[],"[np.float64(129.14182325964435), np.float64(260.212090649973), np.float64(14.105194005013914), np.float64(63.41922398008302), np.float64(269.33120318337757)]",63ed8edb-64cf-412b-b40e-dacf47de69ca
115,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",c1450a4f-632e-4d8f-b599-306b629ccd83
152,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",566f8d50-3524-445e-99f7-be8455029261
141,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",671804a4-2d71-436b-980a-7e33b1f57917
122,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",f8e4769e-59d6-46e1-9345-6c2ceb1c8ec4
94,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",5c66ed10-7e9e-48a4-ac51-0d3de46cb3b8
200,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",7b556542-4c30-4d38-b7f9-faff4b629962
211,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",221d8224-fa31-4d7f-83ef-5a59c9580b60
211,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",5bfaa10f-808c-44bb-8cd2-eb5feba3c81f
154,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",174d13a3-a063-49e0-8e30-ffa46b0516c6
207,"['b82f273c-03ed-41dc-9f44-962ae1fe62a6', 0, 0, 'a28fc732-5b97-41be-8cfa-6e06df745e3a', '73707b49-9463-48d5-901c-cb40d660232f']",[],"[np.float64(192.3296343601386), 0, 0, np.float64(75.60248404771761), np.float64(82.63049186847235)]",53f289f4-c5ae-4f4f-a1af-3cf3f1bd1dfb
3,"['295cb40c-179b-497f-b509-8129cce6bccd', '8fcb597b-ae57-4fa2-9ffa-1db7b5b1557f', '76456cf3-4aef-40bd-a92d-175999988a41', 0, 0]",[],"[np.float64(4.291850011280644), np.float64(131.68055528759197), np.float64(244.13575266608538), 0, 0]",d0a8d650-1470-4533-b8e2-880a376af15e
98,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",136997bd-fd30-401a-9b2a-c6b7f1b78214
30,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",c0d358d5-e00b-4e0e-b008-415ce10f84a9
149,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",ce5bed15-9d9e-49c1-a145-cad5e5a40a12
115,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",a0f6c4ea-6ac1-40d0-9fcc-749338967702
66,"['f497b614-458d-41a4-89dd-b6088926cdc4', 0, 0, 0, 0]",[],"[np.float64(190.62526359692862), 0, 0, 0, 0]",6b776d51-3274-4d93-8ecd-95c758ad85d2
142,"['e1e76a52-1a32-47e7-82ea-e8d0cc568f4f', 0, 0, 0, 0]",[],"[np.float64(27.860804302639394), 0, 0, 0, 0]",cec41dc8-45c6-4f06-b8d5-80a02869c9a5
178,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",d4db3ed4-8c90-497d-ae2e-0a9428eff409
124,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",c43dec68-92a6-491d-a62b-cb5a8963c20e
132,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",424ec210-602a-4c7d-af0b-a95523b755cf
137,"['d3984fe8-0cf8-4d8c-af99-dd913a10ac66', '9068ddf1-b64c-43ea-a4e2-9e41a8f79f2d', 0, 0, 0]",[],"[np.float64(80.04002547379307), np.float64(203.55205806825757), 0, 0, 0]",65c7b679-7e56-48b2-bb50-602217499bbd
148,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",a019b0fb-e283-4bd8-9841-f71ff8ec2fb4
179,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",46ae443a-8308-4849-999d-ee31dfb0408d
64,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",7457b648-8103-44c9-82d7-6275990aeb71
171,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",ce733d54-c2d2-427c-8030-0ff32a60ab67
