location_id,occupied_slot,waiting_to_be_charged,estimated_time_to_charge,station_id
212,"[0, 'a3333472-96c0-454f-9aba-b3eaee52495b', '9341c159-1264-4988-880d-23a4532549be', 'ce21fb10-85c2-42a8-a2fb-821255e35899', 'e87d1113-29e7-45f3-94b6-2fb6025bbf28']",[],"[0, np.float64(132.17681986369), np.float64(148.64760072116874), np.float64(176.5098055716857), np.float64(271.9788717815199)]",232d5cad-9cee-4195-a9de-55427435c339
80,"['68894b83-bb14-4f6f-8693-26ae35e72d18', '14195b4b-3116-44a4-b93b-fa566030d72c', 0, '86099010-a0bd-40d0-b0f5-cf081091616b', 0]",[],"[np.float64(274.35507848571797), np.float64(134.1958552901201), 0, np.float64(12.263170813245495), 0]",433b70aa-e1e3-4e97-8cb4-b115366dcb19
167,"['56c4ff32-b275-4a70-b9f1-4866300ade55', 0, 0, 0, 0]",[],"[np.float64(153.712744675723), 0, 0, 0, 0]",53eeab56-17ab-447e-b6dc-54ae8aca49ba
179,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",8ab17aa8-a15b-4a7c-83fb-d0b769e02547
162,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",ccd5095f-571d-49ef-9201-deffade39c2e
236,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",5958879a-36ba-465d-8cfb-df5a4401cdea
112,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",628acbab-58bc-4fbf-8bcb-adbe27434550
234,"['ee3648ac-6f5f-4946-a98e-f425a1a24238', '0a6f8805-ca8c-4a71-b015-d801493901ab', '6dc4beed-7a9a-4557-a5e9-3700e72118ff', '5db1eaf2-8138-4e14-8e2d-b03ce3f303e4', '8f5c7438-c090-4315-becd-0ff9d017c96d']",[],"[np.float64(160.81983935774264), np.float64(215.5446712957867), np.float64(18.596664763362355), np.float64(220.4726075206962), np.float64(265.99930232053606)]",6cc2ca0c-b361-4d66-b9f3-43f1e7bcfe7c
41,"['62e02288-a3d8-46b2-b535-02864e8d72b9', 0, 0, 0, 0]",[],"[np.float64(105.16294801046931), 0, 0, 0, 0]",1b05c654-7818-4d1b-9e54-fe6e7c4756ba
106,"[0, 0, '1848989f-2047-44d8-8332-87d7baa32923', '5c0eb752-f24d-4ee6-b734-96d0e628009d', 'f2ab589c-ccc1-4a4c-9b82-928867f0b9ac']",[],"[0, 0, np.float64(84.94951971460586), np.float64(36.705021689373666), np.float64(48.235239698492535)]",977a85bc-467e-44ef-9111-108f3c61321d
101,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",4e91f58b-8d83-493a-b754-1879a7ef1230
245,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",a413bf71-0c42-42d2-b34e-78679bbe43d1
177,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",5081b8ad-bf2f-4569-80a3-dd0087d8ad6e
244,"['b31bcd36-9737-4ffa-9f19-5ef026fd084e', 'f86968e9-4b35-4663-8dd7-b24b9f568adf', 'a9bc1c9a-f06c-4f79-abc4-6ee31c7d1d5e', '4db9a370-db3a-4d65-8887-c226e42bca8d', '0e02c86b-c6f4-453c-bf17-9ece98984073']",[],"[np.float64(225.36319943729626), np.float64(57.584302654367775), np.float64(64.08409898594039), np.float64(90.13940065853217), np.float64(135.2491409568991)]",010257c0-eeb2-44b8-9eca-699dec315c8f
91,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",8114f1cb-806c-4884-b29e-e8e6337cbb3a
157,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",93cda729-ba30-4492-b3c5-139564d12885
212,"['45b8e844-6ea1-4a9c-a1de-d076357bc4ce', 0, 0, 0, 0]",[],"[np.float64(277.54372493178), 0, 0, 0, 0]",f9017b44-138a-4a75-8bad-51da21d02bd9
194,"[0, 'd48b86ce-ec5c-46ce-9820-c286a10f8d84', 'a9a61fdb-719b-4545-943d-60681de5d51b', 0, 0]",[],"[0, np.float64(179.21154784308186), np.float64(183.55168596118676), 0, 0]",df2485a8-3dc2-4bf0-b4b1-9e3e5f5cd576
27,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",5af7b1d2-c54c-4f31-b8de-fff42fe92698
149,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",4a77ebb9-ddfb-4144-aea0-73d40f471578
10,"['91b326b2-16cd-43da-b91a-627a66cc74ba', 0, 0, 0, 0]",[],"[np.float64(167.65395931975564), 0, 0, 0, 0]",6224071e-6c69-4b49-a317-8bf6a3928da6
107,"['09a0b26e-7876-4aae-ac6e-d7b744b1eb92', 'd5c205d0-ac9f-42cb-ad89-5f858f3c83e7', 'd35719b6-ee13-444d-b65c-a9a19b791ca7', '80f0c078-b02e-4651-bba2-2b18dc68f084', '28c66510-4932-4a6a-b21b-ad6ea3bbe216']",[],"[np.float64(98.54719252070507), np.float64(102.7008428897453), np.float64(117.29298080290334), np.float64(130.57483295570705), np.float64(132.95868763087424)]",dfeca429-8a24-4d10-b7b6-1b736f9d550d
149,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",3264d264-d56b-4051-9c03-d5084acfc15c
37,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",94ff10fd-62b5-426e-bd43-0d291e2af11f
239,"['c8ed2b0e-06d1-4a05-a2d8-0cacab22ba77', '353241cb-ec81-40cf-91cd-d3cc44424657', 0, 'a3fc0905-1274-4d00-9212-ac253efa87c0', 'e9ad39c1-9282-4f53-bde2-8e23cab6bf4f']",[],"[np.float64(51.19982570365667), np.float64(97.1688499378966), 0, np.float64(95.04390778840488), np.float64(97.81399842413418)]",a1f8cbc1-f6ac-4769-a40e-077cef5744f2
107,"['2000908e-483b-45db-884b-91f25432af18', 0, 0, 0, 0]",[],"[np.float64(168.10518772950408), 0, 0, 0, 0]",0eb730a8-c3ae-4c3c-9d59-e5d366a33c47
230,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",94106e95-eb69-4312-a623-27dc0a3196e1
158,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",5d5e251f-2c97-426a-9585-ded9057b093e
120,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",e746ec7d-9b71-404b-962f-99a55bfd5254
139,"['f28412b5-4978-41cd-9305-b44d64fe89df', 0, 0, 0, 0]",[],"[np.float64(283.913242649277), 0, 0, 0, 0]",d45d1962-7f0f-4076-be07-37fb942ef56f
47,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",7d86b9c1-2ec7-4ad5-b48a-295793f6b384
5,"['e64b20ea-9e47-442a-8d93-b71973cfbb02', 0, 0, 0, 0]",[],"[np.float64(260.6432386730627), 0, 0, 0, 0]",535c868b-3fc6-4c9e-ab77-566d2eeb6fb6
244,"['8d02ba64-5a1b-4681-9bd7-f7876f2d2422', 'a4bae56a-cd79-4f6b-8e43-2985e4eba599', 'caa4eaf2-fa7a-42c1-a71d-d7c7c912c54b', 0, 0]",[],"[np.float64(215.8138794882699), np.float64(150.1823087300915), np.float64(231.5140888654669), 0, 0]",8617a297-5bf8-4234-b00d-ee3a9023a44a
231,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",576390fc-e6d0-441a-bbf3-85318843afc6
162,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",30af0330-b1f7-4769-b15d-c85502ab82cf
129,"['466a88ea-33de-4e3a-b687-66e539b5c9dd', '3bc5c9c0-8fd3-4523-906b-cf267331049d', 0, 0, 0]",[],"[np.float64(155.70273220479362), np.float64(183.109871196486), 0, 0, 0]",a7f795c3-b511-4f9f-9b27-7456c7016d0c
184,"['9a13c8c7-e18d-4507-bb63-576814acbd34', 0, 'ca09b3ef-71c7-4a9e-adc0-2d8c1f6dc3bf', '4f8a8de0-8de1-41a3-b20b-953a48fb35e1', 0]",[],"[np.float64(254.19684634573625), 0, np.float64(165.03365389752383), np.float64(197.07648396071363), 0]",28acf3a0-3276-4530-9328-30d2f82220ab
100,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",f29621f0-dcc8-4dd1-ba2e-c541afa0e79d
236,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",fc41558c-63fe-4147-ba84-15bd3a76aad2
124,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",0944f15d-12b0-4a76-9795-bb8a8bdce543
15,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",85fcecab-8ef3-4fd2-96ad-08c25c015c3e
81,"['c3f4ab21-6d99-4a71-b7a7-ae0bf44b3658', 0, 0, 0, 0]",[],"[np.float64(7.131762659386311), 0, 0, 0, 0]",6cbf298a-c7c4-4b67-b199-4e2c734ef691
96,"['8cef25f4-3be3-4bcc-94e5-973c1eef98ca', '750f122c-b77e-411e-98ad-ca70024abb7c', 0, 0, 0]",[],"[np.float64(26.66780594310552), np.float64(69.88280574937338), 0, 0, 0]",a6ae8508-60f6-44cb-bab6-3a0881616ab3
263,"['aa2eea74-3fa1-4969-b9b6-7bf1698fe5f6', 'e99f7d5f-96fb-42b3-b861-cb9794bb430e', 'ecad4057-921b-4074-b4a3-f78d1e101987', 0, 0]",[],"[np.float64(219.55559563310953), np.float64(93.19886184792327), np.float64(113.63958434479969), 0, 0]",8ba6b420-57d7-4a81-a9c2-db2373334c2a
158,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",35c4aa64-98a3-447d-b2eb-7ec51fe4bcca
158,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",32fc8692-3f89-4660-a289-6f5a4e042fe0
100,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",32afcc0d-59b5-4fe5-9241-433f9a22a0f3
221,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",be34c9c0-0be9-4187-a300-793e5e95e169
245,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",1d793ed0-6da8-4584-9958-4fea7b8926c1
76,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",6f1d69b9-c903-44ce-90fb-68b4aba51357
126,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",411309ce-2b14-4580-bfdf-4e69a57d1ea9
215,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",e2dd1898-91c1-4437-a4b6-bcbdbbbc56fe
174,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",15ddf647-9044-4e97-af6a-85327c41d4af
218,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",323f44b3-ca14-4dd0-b6c2-9883ba82d28a
121,"['30644c6c-4286-4d46-8ebe-5afb3dfc893a', '5efc38b0-9503-43d1-a898-75debc426a15', '779c2823-63c4-4126-95a9-75275c1ce80a', 0, 0]",[],"[np.float64(17.14149564016202), np.float64(211.21683630792222), np.float64(203.040944154219), 0, 0]",452aff7c-bb79-4a29-8834-d51adc715a2a
135,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",895e75d7-c51c-4321-914d-13df64e5e6e3
124,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",82c9291f-816e-45b0-9916-973b31fcd034
228,"['7def8afd-1992-484d-9f26-1df9da91ba41', 0, 'd80f036c-87b0-4e39-8287-9f9c5095c15f', '447eaece-6a80-42e9-bce9-2f0a4ddf4cae', 0]",[],"[np.float64(119.56702224794816), 0, np.float64(163.5223839176498), np.float64(210.75526314264016), 0]",c7a08aa4-c161-4c80-a2e8-51d238791907
231,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",c9ccc46e-d5dd-4c92-889d-1dcdec206652
21,"['f4ed2acd-25c6-4887-a750-abea4e1c15f1', '223baf0c-0b94-4973-9280-8c57e21b8592', 'da14c052-6eea-4662-8110-2512d33665e7', 'c178abb1-345d-4849-81f2-9767387e2397', '5946f17b-038b-41bf-8950-33c072cd447f']",[],"[np.float64(41.10747727141597), np.float64(99.44441890928871), np.float64(139.88822895446708), np.float64(215.5504561950566), np.float64(215.210504632763)]",5f495f90-703d-428f-8301-e5555a673c0f
189,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",930119a7-ef85-40a6-b60b-dff1771713f9
241,"['c2ccf1c5-1b72-42ff-ae2a-3deb7943e3be', 0, 0, 0, 0]",[],"[np.float64(54.05315934690759), 0, 0, 0, 0]",b564f49a-ec53-496e-aa3a-7d9689c547fe
80,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",eceab56c-7140-4f94-a3c9-5edbc4645ff6
185,"['f8529373-27aa-45bb-893e-a5f69bacd571', '85dad857-29c1-4a94-ab1d-a92fb7ba59f2', 0, 0, 0]",[],"[np.float64(161.1873326203861), np.float64(284.79523575214387), 0, 0, 0]",c3ab6b8a-063b-4890-8a6e-960b04232c3b
235,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",c84a1d42-15f2-4128-ab75-a0ca08244f11
195,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",fcb75cd5-5770-4d83-8a28-631107a99e2f
243,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",63112a8c-0598-4e3e-8ddd-e9d94db527b6
85,"['bb17690a-cd0b-4dca-b245-f27d86946a28', '67deed32-36f3-4e57-9e93-86d72ab35936', 0, '55947a99-ac64-4144-ab6c-67fb5357c091', '8b23f7d4-96c8-4fde-9981-e63cf23d152a']",[],"[np.float64(81.70424484887434), np.float64(104.2547593277468), 0, np.float64(69.03525051686495), np.float64(118.03957914532282)]",f2c7f94b-b713-431a-bb57-c520bd7aeeb1
56,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",6592255c-b559-4592-bd90-9b03b7c3cd9e
22,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",60714937-c826-44a4-8c2b-852005d3486b
219,"['ec0b2997-f89d-4295-99da-3a89e3207ac6', 0, 0, 0, 0]",[],"[np.float64(92.66024376779615), 0, 0, 0, 0]",e4d73cca-233f-430c-aa56-a663129e22ce
192,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",87eb1e81-7d2e-4636-9ded-48cea96932fb
176,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",ac95860e-2f75-4310-a789-245c770280b7
258,"['b8ca11d2-b7f7-4457-932c-ec7344bbbe11', 0, 0, 0, 0]",[],"[np.float64(274.1297543520903), 0, 0, 0, 0]",995394d6-0397-4de4-8586-a79d2a7bcfe6
124,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",977ece70-c9f1-410e-bfbf-ecd4367c8935
22,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",5874bb06-4c9f-426d-bfab-f9bfc0b65d78
245,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",8e023389-e4ad-417c-8fe2-80d292efa2c6
258,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",9de82f2a-f7e2-4aa2-9f4b-48ad3d5b75c9
249,"['6f2dfee9-56e3-44bb-a5ed-a0f65b5a7981', '317fe69a-bf7e-4625-80be-68ba4dbf422c', '1ba3b7fb-0052-4a65-bf8c-daea5240df0e', '0c016df9-1815-4448-990b-48ab2ebd33d0', 'f19392d9-b73a-427b-bf9f-6fbe30b349c6']",[],"[np.float64(131.45187454198577), np.float64(23.273173760469547), np.float64(26.76014370162875), np.float64(89.31118863978276), np.float64(100.95087885846308)]",1b43f3da-9d0b-4ab0-a731-8a011bdc270e
75,"['32bfc4a1-17f6-43a0-84fa-f7eaad609739', 'ccc659da-b8c4-4348-a2ff-13dfcf89814c', 'ff397415-7fee-4cdf-a99c-9ab392278d68', '5a364cf7-8ffa-4478-9a7b-112838c23597', '87171eb1-a3be-491c-8578-20ce01ec4d3d']",[],"[np.float64(26.321352640180066), np.float64(89.36588088548993), np.float64(91.96439742923576), np.float64(126.05616993167044), np.float64(157.18437317964305)]",a018f1a1-d80b-41ff-82bb-6201fa6839c6
5,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",788e1ae8-f23c-419b-825a-d4f6f3ca61c7
86,"[0, '87534991-1d80-4e54-b362-24fa6e50b992', '970aaf53-36e7-44c0-b709-0e856ab88c64', 'ec2d9fe1-5c1d-4be5-985d-4598c53ae25f', 'b08408c0-e2af-4346-97f2-07108bede2af']",[],"[0, np.float64(136.2696124411051), np.float64(134.41717461280558), np.float64(153.96693393212308), np.float64(155.00597742593652)]",78f175e8-8ac8-480a-9eb3-9af297118e80
64,"['4458907f-c2cf-4510-a856-69673f7ebc2d', 0, 0, 0, 0]",[],"[np.float64(115.33781412537292), 0, 0, 0, 0]",af2fb452-e509-483d-8902-8c5fb1f57e8f
105,"[0, 0, 0, '9f6bb5aa-f189-456e-882e-22fea32ac766', 0]",[],"[0, 0, 0, np.float64(9.501233535460415), 0]",9cc171f7-28f7-4ab0-82ef-0f5be7b9c5a9
11,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",bfcb08fb-9380-4712-8269-bcad2be81aad
202,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",670af355-cbd5-484c-88b3-ebe98ab80e36
49,"[0, 'c6736b68-05ef-4030-a9d0-7a9ab6cca961', '601b8215-f42b-4171-8dbb-de8344aab5f0', '53bfe9bd-6283-49d8-84e6-12bbae630585', 'af6a2b91-bb00-40f5-9f10-8788044a08f0']",[],"[0, np.float64(26.443514497281285), np.float64(39.67431153626126), np.float64(66.87219984479117), np.float64(74.1776468637822)]",0e238bb7-14a8-49ae-a6a4-a0c3b9f4e1bc
112,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",c713650c-a0fa-4b22-ba4a-17db8219e446
226,"['09b2f5fa-1bdc-41ac-961b-2a6ce6b72c8c', '3c53939f-9b2c-404c-9241-897b2ce6cd49', '39ad91f5-2e15-4d26-ac88-b58efed0685e', 'f92a34a4-82b9-4955-8d05-7dd185e74be0', 'e0a42ab3-ae0c-4047-a74c-40a8788279a2']",[],"[np.float64(151.75544644934453), np.float64(189.86107438239955), np.float64(216.41168871181122), np.float64(250.89641604126984), np.float64(253.49347583356823)]",8853dae3-0c3c-42f8-bfa5-162fd3883538
36,"['2e996e20-60bb-4ba2-a70c-a5496fc21e77', '0ed7b5a0-bf53-48ef-8988-5494b039f17a', '54d59760-9875-424a-bc25-f48bcd2f8bd6', 0, '41c19423-ab81-4d88-b8e0-2541c0e2dc9e']",[],"[np.float64(13.898976306726354), np.float64(131.02132970402423), np.float64(280.61534155330554), 0, np.float64(220.52184217082146)]",74888a03-191c-4f11-ad2b-20151a5a4338
192,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",ab46544e-abcd-4028-89c5-59376f4f52d0
108,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",0a3b8d14-a3aa-4b31-960e-8b91b84630ce
258,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",f0cbfac1-a3da-450a-8126-3358cbffd1ca
5,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",249c2e6a-73e1-47cc-a069-7ffebb6e7cdb
123,"[0, '23aed6e6-7f73-46c0-a641-da813cf17b4d', '3195b913-5fbb-464f-af2f-99185bab0fe4', 'a6a30849-8a59-4f96-a047-aedad9165abd', 0]",[],"[0, np.float64(265.64149215042755), np.float64(80.84267996567553), np.float64(89.64141774867622), 0]",d244729b-0c8a-4abe-ac54-e53589de42ce
139,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",e2bded30-4e50-4cd6-95c9-48342ec99734
132,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",f7e6bfd6-ba48-4ff2-a7bd-2af05ee2858c
164,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",d9fa49e7-6f4c-4be1-8ddd-3f97d57bfb89
241,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",053138a8-fb53-46b3-be77-41117c961b92
122,"['8c935283-a5a2-42bf-939f-eaf9e743a536', '675cd3f7-90b4-49b6-a73e-d30cd96dea91', '14c69431-2833-4800-a06b-461ea1f50ff4', 0, 0]",[],"[np.float64(235.32006413248567), np.float64(168.8949254182249), np.float64(193.18041007047213), 0, 0]",89578fc3-de1e-4d95-82ed-91f89df5b36c
258,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",707e86fe-5675-42e8-9198-603459bb9a4c
91,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",ae48cdbc-dee8-4553-bf49-2ad2662d322d
108,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",eea78bd8-9ffd-4cb4-a00c-ac09b8b5fef5
96,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",40672a59-ae23-4536-a1fe-8d42de354a46
153,"['b2d6925d-7256-4208-a714-b8153354f8e8', 0, 0, 0, 0]",[],"[np.float64(74.77020760609784), 0, 0, 0, 0]",4f2de872-d2fa-4001-833f-930ff0cb8970
241,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",37870b5a-76f1-4d38-a637-1dc23b7b79c1
200,"[0, '66b2bd0d-d229-4ec8-a9cf-50a6c4264fe4', 'd51b962e-e3cf-4782-b45a-b244e1a9c707', '464b397c-d186-49ff-b300-eb5e8a6644e2', '50f7e5bf-0915-41de-990b-8d1bdc225df2']",[],"[0, np.float64(17.228430210478507), np.float64(46.10188287225111), np.float64(55.56784348352073), np.float64(60.13704747815501)]",4da883e8-1d9e-4bb9-905d-bf9e74935d56
225,"['2a2d57a5-721c-44ef-b2f1-c34584490e61', 'c4b1e1a9-8f94-4e9f-b890-04a76b7aa620', '6e1a5159-a63f-40b4-bc54-294b34d5de1b', '8f1d5692-d2cf-48b2-afb3-90d4b88c7a97', '3df8ac3e-b815-4339-8a38-2b10ef52f743']",[],"[np.float64(52.8234680568664), np.float64(264.32159111622104), np.float64(54.068940849591286), np.float64(51.46576190442204), np.float64(58.79792383447037)]",898fae31-2139-4ad9-8810-c9c90fb860be
161,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",8fdb6b12-a7e5-4bb2-a01d-e4a22317c8d8
227,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",089b4fbb-b455-4ca1-bfe5-31203a58b820
226,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",831559d9-76ce-4518-8939-ebd6e5332baf
189,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",55a91815-7dc7-4175-b11d-2ba8458f99a6
6,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",2715d6df-b891-42ab-8c57-f7809a390300
118,"[0, 'ba0caed5-3f1e-4775-ad98-bce919f18ed0', 0, 0, 0]",[],"[0, np.float64(170.51486899667194), 0, 0, 0]",28e53644-f7ec-428b-85de-865b204fab28
52,"['527ceba9-e22f-40e6-856c-0aefe2d2da66', '040844c5-4bb7-401c-b79b-7f4553f7b575', 'cbbf938d-e5af-4978-b1eb-a1dd6a2447d0', 0, 0]",[],"[np.float64(140.09689856798536), np.float64(155.14420702533215), np.float64(172.20443770315205), 0, 0]",e12cba3c-89e9-48ab-88a8-9f6ecbb105b8
198,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",3f3d53a2-775f-4101-bab0-ff883ac8cfd4
189,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",9fd08d04-3e37-4ef2-820b-53373524a29a
229,"['17588fff-44f9-483c-8a3f-74577399be34', 'b419ef19-06a7-4fe8-b52a-18c433ceca3c', '62144cc9-9e46-4698-96b8-1f3112cec549', '89a29bca-837c-4721-a15d-b3c8ad70941e', '9cd128fd-faa0-4d9b-bca9-6a72d24e630b']",[],"[np.float64(11.66634882334182), np.float64(90.9502417543709), np.float64(104.75854185751217), np.float64(141.797240883391), np.float64(151.4454229447286)]",f71e206a-ec9e-4a47-bed8-234adc525954
82,"['d529fb30-d75b-4c86-94c2-284584944360', 0, 0, 'c90b07bc-2a3c-41cc-b707-45a0329bd357', 'd267c1f6-4961-4b74-89e6-856bf81eca64']",[],"[np.float64(237.183352286458), 0, 0, np.float64(36.06381040079225), np.float64(63.94032840500549)]",d705eea8-7db1-4f9b-8400-67b1e1c4eff6
130,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",4b711639-84c5-4bfc-a7c3-29c23e86fee6
79,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",67dc0fc7-5e2f-4517-a6a2-905e37f4dcf5
139,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",9b602f45-e8cb-46b6-b6a2-d618ac15c140
209,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",fd3b78ce-6873-41b8-8e6c-9e31a5b8a991
130,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",101488c9-dd72-494e-b258-44de07bc0a23
49,"['26030008-0698-47c9-85ba-29d28aa4fd19', '81f27a87-99ad-46d7-8f11-c0f40fbb2250', '2fa3cc28-cff4-4393-9a2f-00ee181f9294', 0, 0]",[],"[np.float64(114.65207660297864), np.float64(153.09512049013117), np.float64(148.54868739765155), 0, 0]",8e6d0f1f-e6b3-42b7-9d17-46ab258062b3
139,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",fb0fbf0c-89a1-44b5-a8b4-3ba263ae6fcf
32,"['88e009a2-c206-436e-8866-ec171c91a170', 0, 0, 0, 0]",[],"[np.float64(244.68138954690824), 0, 0, 0, 0]",dc85c22d-ab2f-4a4b-9a83-8295ac5df8e8
217,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",5eec0c48-6169-459b-af50-f5b4e2ed6398
197,"[0, 'b89b13cd-3c0b-408d-8c7f-c9c8cdf4400e', 'a8b2597f-9132-409d-96e6-eadafbfff83f', '67e7ce2a-64b3-4055-a2fb-4d2727af5a98', '25ee064b-62a3-4155-9a2b-a5a136f0f105']",[],"[0, np.float64(57.50480698154945), np.float64(122.28693879578435), np.float64(156.85460552467097), np.float64(233.31443555908578)]",ca3ac352-28fe-4727-ac7b-8804b1ec916b
15,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",b2eabcdb-97e8-4124-8971-2ad8bbd7d47c
134,"[0, '18b08b4c-2ec8-4dd3-b6a5-44462ea02a68', 0, 0, 0]",[],"[0, np.float64(33.88346215616929), 0, 0, 0]",2fdfb4db-a744-4bce-aff4-257c1f8cbde9
12,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",c984e019-773f-4cd7-9864-3803a1f4a9c6
31,"['1a7161ae-8b09-48f8-a40a-379ea7efbea8', 0, 0, 0, 0]",[],"[np.float64(183.02664468270893), 0, 0, 0, 0]",92f04f08-a6ef-42db-84fd-73d735b297cb
125,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",fea045fa-73dc-41eb-9dbd-e1d99b59de63
139,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",6e1c2510-bc40-40a8-93e3-6ad2b0f3f891
245,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",f5473a36-6397-4539-b2d7-bdccfbd99978
26,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",2a1a7e90-d680-4c53-bc28-ebab17015243
